document_title,doi,document_link,authors,publication_year,document_type,abstract,database,open_access,reviewer_1,reviewer_2,keep,why_not_keep
big data and data science: opportunities and challenges of ischools,10.1515/jdis-2017-0011,https://doi.org/10.1515/jdis-2017-0011,"Song I.-Y., Zhu Y.",2017,Article,"Due to the recent explosion of big data, our society has been rapidly going through digital transformation and entering a new world with numerous eye-opening developments. These new trends impact the society and future jobs, and thus student careers. At the heart of this digital transformation is data science, the discipline that makes sense of big data. With many rapidly emerging digital challenges ahead of us, this article discusses perspectives on iSchools’  opportunities  and  suggestions  in  data  science  education.  We  argue  that  iSchools  should empower their students with “information computing” disciplines, which we define as the  ability  to  solve  problems  and  create  values,  information,  and  knowledge  using  tools  in  application domains. As specific approaches to enforcing information computing disciplines in data science education, we suggest the three foci of user-based, tool-based, and application-based. These three foci will serve to differentiate the data science education of iSchools from that of computer science or business schools. We present a layered Data Science Education Framework (DSEF) with building blocks that include the three pillars of data science (people, technology,  and  data),  computational  thinking,  data-driven  paradigms,  and  data  science  lifecycles. Data science courses built on the top of this framework should thus be executed with user-based, tool-based, and application-based approaches. This framework will help our students  think  about  data  science  problems  from  the  big  picture  perspective  and  foster  appropriate  problem-solving  skills  in  conjunction  with  broad  perspectives  of  data  science  lifecycles. We hope the DSEF discussed in this article will help fellow iSchools in their design of new data science curricula.",Scopus,"All Open Access, Gold",5,2,TRUE,NA
exploring how different project management methodologies impact data science students,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058023852&partnerID=40&md5=95248678a298270f33b1e15a21cfe095,"Saltz J., Heckman R., Shamshurin I.",2017,Conference Paper,"This paper reports on a controlled experiment comparing different approaches on how to guide students through a semester long data science project. Four different methodologies, ranging from a traditional “just assign some intermediate milestones” to other more agile methodologies, are compared. The results of the experiment shows that the project methodology used in the classroom made a significant difference in student outcomes. Surprisingly, an Agile Kanban approach was found to be much more effective than an Agile Scrum methodology, which was not one of the leading ap-proaches.",Scopus,NA,4,2,TRUE,NA
principles of citizen science in open educational projects based on open data,10.1145/3022211.3022216,https://doi.org/10.1145/3022211.3022216,"Radchenko I., Maksimenkova O.",2016,Conference Paper,"A phenomenon of citizen science, its features and prospects are the topic of high actuality nowadays. And it seems to be natural, that citizen science and crowdsourcing techniques penetrate to such popular area as data science. This paper considers the questions about teaching data science and the areas, which borrow the techniques from data science. The review of learning outcomes, which may be gained from projects of citizen science, allows to propose educational data expeditions to be adopted into educational courses. Moreover, the paper represents the principles of citizen science as a mean of making a fully open educational project and to validate it as a learning tool.",Scopus,NA,3,2,TRUE,NA
big data and data science: what should we teach?,10.1111/exsy.12130,https://doi.org/10.1111/exsy.12130,"Song I., Zhu Y.",2016,Article,"The era of big data has arrived. Big data bring us the data-driven paradigm and enlighten us to challenge new classes of problems we were not able to solve in the past. We are beginning to see the impacts of big data in every aspect of our lives and society. We need a science that can address these big data problems. Data science is a new emerging discipline that was termed to address challenges that we are facing and going to face in the big data era. Thus, education in data science is the key to success, and we need concrete strategies and approaches to better educate future data scientists. In this paper, we discuss general concepts on big data, data science, and data scientists and show the results of an extensive survey on current data science education in United States. Finally, we propose various approaches that data science education should aim to accomplish.",Scopus,NA,1,2,TRUE,NA
ivis4bigdata: a reference model for advanced visual interfaces supporting big data analysis in virtual research environments,10.1007/978-3-319-50070-6_1,https://doi.org/10.1007/978-3-319-50070-6_1,"Bornschlegl M.X., Berwind K., Kaufmann M., Engel F.C., Walsh P., Hemmje M.L., Riestra R.",2016,Conference Paper,"This paper introduces an approach to develop an up-to-date reference model that can support advanced visual user interfaces for distributed Big Data Analysis in virtual labs to be used in e-Science, industrial research, and Data Science education. The paper introduces and motivates the current situation in this application area as a basis for a corresponding problem statement that is utilized to derive goals and objectives of the approach. Furthermore, the relevant state-of-the-art is revisited and remaining challenges are identified. An exemplar set of use cases, corresponding user stereotypes as well as a conceptual design model to address these challenges are introduced. A corresponding architectural system model is suggested as a conceptual reference architecture to support proof-of-concept implementations as well as to support interoperability in distributed infrastructures. Conclusions and an outlook on future work complete the paper.",Scopus,NA,2,4,TRUE,NA
computer science meets social studies: embedding cs in the study of locally grounded civic issues,10.1145/2787622.2787751,https://doi.org/10.1145/2787622.2787751,Van Wart S.,2015,Conference Paper,"Data science is an emerging 21st century literacy that promises to support learning in a wide variety of disciplines, from science, to social science, to the humanities. It also provides an engaging context in which to learn computational thinking skills in existing classroom contexts. For my dissertation research, I will explore whether and how data science can support inquiry-based learning in social studies. I conjecture that data science could provide students with an opportunity to use computational thinking to better understand their social world, while also allowing students to draw from and make sense of their own experiences. I plan to explore this idea by enhancing and evaluating a software tool, Local Ground, and creating a curriculum that helps young people identify and describe salient characteristics of their lived realities, moving from unstructured to structured data representations (e.g., photos to tags to databases). This process may generate a rich, motivating data source to explore subsequent ideas in computational thinking and social science.",Scopus,NA,2,5,TRUE,NA
inclusivity in statistics and data science education,10.1080/26939169.2021.1906555,https://doi.org/10.1080/26939169.2021.1906555,"Witmer, J",2021,Editorial Material,NULL,web of science,NA,2,3,NA,NA
a new era of statistics and data science education in japanese universities,10.1007/s42081-018-0005-7,https://doi.org/10.1007/s42081-018-0005-7,"Takemura, A",2018,Article,"In April 2017, Shiga University launched an undergraduate program in the new faculty of data science. This faculty emphasizes the study and application of statistics and is the first of its kind in Japan. Shiga University also plans to launch a master's program in data science starting in April 2019. The inauguration of the faculty marks a new era of statistics and data science education in Japanese universities, in view of the fact that there were virtually no statistics faculties in Japanese universities before that of Shiga University. In April 2018, Yokohama City University will follow Shiga University with the opening of a new school of data science. We discuss the background of these developments and the prospects of statistics and data science in Japan.",web of science,NA,2,1,TRUE,NA
addressing confirmation bias in middle school data science education,10.3934/fods.2021035,https://doi.org/10.3934/fods.2021035,"Hedges, S; Given, K",NA,Article; Early Access,"More research is needed involving middle school students' engagement in the statistical problem-solving process, particularly the beginning process steps: formulate a question and make a plan to collect data/consider the data. Further, the increased availability of large-scale electronically accessible data sets is an untapped area of study. This interpretive study examined middle school students' understanding of statistical concepts involved in making a plan to collect data to answer a statistical question within a social issue context using data available on the internet. Student artifacts, researcher notes, and audio and video recordings from nine groups of 20 seventh-grade students in two gifted education pull-out classes at a suburban middle school were used to answer the study research questions. Data were analyzed using a priori codes from previously developed frameworks and by using an inductive approach to find themes. Three themes that emerged from data related to confirmation bias. Some middle school students held preconceptions about the social issues they chose to study that biased their statistical questions. This in turn influenced the sources of data students used to answer their questions. Confirmation bias is a serious issue that is exacerbated due to endless sources of data electronically available. We argue that this type of bias should be addressed early in students' educational experiences. Based on the findings from this study, we offer recommendations for future research and implications for statistics and data science education.",web of science,NA,5,2,FALSE,middle school
beyond ethics: considerations for centering equity-minded data science,10.5642/jhummath.OCYS6929,https://doi.org/10.5642/jhummath.OCYS6929,"Alexander, N; Eaton, CD; Shrout, AH; Tsinnajinnie, B; Tsosie, K",2022,Article,"In this paper, we utilize duoethnography - a research method in which prac-titioners discursively interrogate the relationships between culture, context, and the mechanisms which shape individual autobiographical experiences - to ex-plore what may be beyond ethics in the context of data science. Although ethical frameworks have the ability to reflect cultural priorities, a singular view of ethics, as we explore, often fails to speak to the multiple and diverse priorities held both within and across institutional spaces. To that end, this paper explores multiple perspectives, epistemologies, and worldviews that can collectively push researchers towards considerations of a data science education that is equity -minded both in concept and practice. Through a set of dialogues which examine our positionalities, journeys, ethics, local cultures, and accountabilities, this pa-per explores the contextual realities rooted in the authors' educational settings. These conversations focus on the humanity of our students, the communities from which we come from and serve, as well as the unintentional harms and possibilities associated with the development of data science programs across institutional types. We take a set of five core questions to examine how we made, and continue to make, sense of our diverse cultural perspectives on data science education and equity with/in relation to others' realities. Broadly, this paper seeks to offer reflections on the related but differing functions of ethics and equity in data science education.",web of science,NA,4,2,TRUE,NA
evaluation edison's data science competency framework through a comparative literature analysis,10.3934/fods.2021031,https://doi.org/10.3934/fods.2021031,"Schmitt, KRB; Clark, L; Kinnaird, KM; Wertz, REH; Sandstede, B",NA,Article; Early Access,"During the emergence of Data Science as a distinct discipline, discussions of what exactly constitutes Data Science have been a source of contention, with no clear resolution. These disagreements have been exacerbated by the lack of a clear single disciplinary 'parent.' Many early efforts at defining curricula and courses exist, with the EDISON Project's Data Science Frame-work (EDISON-DSF) from the European Union being the most complete. The EDISON-DSF includes both a Data Science Body of Knowledge (DS-BoK) and Competency Framework (CF-DS). This paper takes a critical look at how EDISON's CF-DS compares to recent work and other published curricular or course materials. We identify areas of strong agreement and disagreement with the framework. Results from the literature analysis provide strong insights into what topics the broader community see as belonging in (or not in) Data Science, both at curricular and course levels. This analysis can provide important guidance for groups working to formalize the discipline and any college or university looking to build their own undergraduate Data Science degree or programs.",web of science,NA,3,2,TRUE,NA
facilitating api lookup for novices learning data wrangling using thumbnail graphics,10.3934/fods.2021032,https://doi.org/10.3934/fods.2021032,"Sundin, L; Sakr, N; Leinonen, J; Cutts, Q",NA,Article; Early Access,"With the rising demand for data science skills, the ability to wrangle data programmatically becomes a crucial barrier. In this paper, we discuss the centrality of API (application programming interface) lookup to data wrangling, and how an ontology-structured command menu could facilitate it. We design thumbnail graphics as visual alternatives to explaining data wrangling operations and use a survey to validate their quality. We furthermore predict that thumbnail graphics make the menu more navigable, improving lookup efficiency and performance. Our predictions are tested using SLICE N DICE, an online data wrangling tutorial platform that collects learner activity. It includes both non-programmatic and programmatic data wrangling exercises. Participants from a multi-institutional sample (n=200) were randomly assigned the tutorial either with or without thumbnail graphics. Our results show that thumbnail graphics reduce the need for clarifications, thereby assisting API lookup for novices learning data wrangling. We further present some negative results regarding performance gain and follow up with a discussion on why the differences are subtle and how they can be improved. Last but not least, we complement our statistical results with a qualitative study where we receive positive feedback from our participants on the design and helpfulness of the thumbnail graphics.",web of science,NA,1,2,FALSE,not on data science education (it is about good API for data wrangling)
